id,username,discrim,bestrank
112081543916171264,"サイラスXI",6473,52975
112081654960402432,Harness,4145,22110
112084928270757888,RyanMK666,6907,39808
112206707446267904,LoliSlayer,6389,29578
112211403133239296,Sure-Ken,6931,44569
112263643093032960,Leonien,6969,29243
112269179326873600,Uraz,7777,47299
112329104795107328,TheJasonHalo,7467,45274
112335098854047744,sean.,1955,41273
112338380687237120,Panzer1509,8604,37277
112427872718708736,"Lexi Icefox",5693,30835
112464645998059520,LitLThomas,0001,29737
112494564115312640,ProfanePunk,6969,37478
112620983105376256,Venus_,0001,47251
112621947078082560,iScott,8278,23930
112635629354901504,Wavequiver,7215,50864
112644371446235136,mow,7493,33008
112666670186659840,DishisonFIRE,1337,17058
112687319659614208,Puandro,9276,37576
112694896095207424,Ryder,2021,39820
112695085782540288,"Royal Chomper",0067,39585
112697717171429376,luke.,0001,32699
112708226746740736,BarbeRousse,9035,11593
112779769950568448,"𝘯𝘰𝘰𝘥𝘭𝘦𝘸𝘩𝘰𝘳𝘦",5741,55187
112791072198975488,twobear,6969,46491
112803416689963008,chanzero,1862,13927
112907119627403264,Hazardev,0001,22262
112926858093309952,Nyxxious,0001,35341
112928280998359040,"Lord Fugmuh As",7932,4244
113033048957665280,arwwarr,4298,10323
113043504166363136,"Error 404",5263,18883
113073785275441152,Lunecre,6100,32802
113083196152827904,"Bob Rosin",0420,12472
113117732441989120,L3thal,1999,28355
113123052006469632,"𝚔𝚊𝚒𝚝 ❀",1004,54822
113217029170835456,"Bart || Yatta6",7908,11447
113228617860816896,StrongD0G,0531,44272
113279369190866944,Cardinal,1337,13557
113316718121644032,Chocrlatebah,1738,14306
113361399727558656,Ravennas,0019,38351
113370014286962688,AizakuGaming,2349,8562
113384080640368640,Biggles,0709,12001
113475837189238784,Bing,0069,12073
113477139378032640,Pole,0420,39415
113484130603286528,JoeNoIce,0690,25322
113492642502807552,Satch,0001,40523
113515527170719744,"Haji 恥",1536,21908
113710021983862789,mrporky123456,7069,33205
113739290105610245,Cheer,2017,14025
113786106536787976,dylancats,0421,17881
113794481546985480,TykoZx,3527,46510
113983422665457671,Dogbreath_I,0001,17214
114033345309966339,Darkzmage,4893,16163
114061319132545030,DIVA.,0580,17343
114074726875398152,Zaya,1836,50112
114085020561440770,Kyatachi,0001,28175
114277146926514177,Artesia,2211,10271
114578748220637185,stormflare,4396,46895
114608452990402561,Dusty,9009,17818
114631230468784130,kaneki,2358,3470
114737495589126151,LongBunny,3517,29606
114763565725908994,Inaba,7943,23652
114765012538621961,OhFckYou,2354,35524
114784254931501059,Term,1111,44919
114884573791387651,Sharpie,6657,41328
114900800026705922,Nin,2744,35567
114909520643227652,"drifty♡",7613,17631
114932516678402054,Nips,0001,34634
114974931954958337,akwok,5648,8733
115061870569717762,Sanjicus,0404,40381
115139658224107520,Jonkoo,9999,25445
115154788768808963,Anatec,5980,10018
115157671534919685,Misterr,0007,32412
115168503060889601,Royalty,6969,39593
115183750718947337,TonkaTruck,3768,45927
115305986079719424,jimi,1999,25156
115401959699251209,tomo,1345,45898
115422430461296648,cakeman,0287,13358
115431324495380484,"Hi i'm Wolf",9997,22531
115436017145610249,Lina,1227,29273
115461205442822147,BasementPilot,7645,11465
115467448513331203,iron,9738,24921
115471083318149120,"Steve T",6729,43627
115474786011840514,validninja,4935,47015
115486752986234881,percd,9827,36635
115508774143393798,kitseus,5619,27703
115522942305173505,Pyon~,7863,40545
115539440167813128,Jahcob,5276,24468
115571073549860872,CptFlowers,7989,15145
115575605143011329,Gores,7658,21407
115671209420652551,IceyFlames,4935,23320
115721991041843209,SpookyJake,1337,43296
115795261644734471,captainyam,0395,13540
115827652534730761,Kana,1101,26280
115873189296340997,Azael,0315,11200
115940140773408768,Sheryl,0001,41438
115948347692548097,Matty,4000,31215
115957890426077192,"Syilvence ( ͡~ ͜ʖ ͡°)",8008,44784
115982286155022340,Sambammers,0880,3398
116017327497019395,APrettyDisaster,0713,10140
116058277518901253,"Leo Aureus",0001,3668
116076371154960385,"nihilistic angel",8726,2202
116163000339136518,jak,7085,26069
116239282728861701,Copycat,5739,16610
116266263289790471,Arkh,2287,10186
116289585570512898,GGuppy,5283,20946
116312496998055940,Super,4908,43994
116341713517150214,CrossSockDance,0808,15319
116343607908237321,Emiru,4444,18545
116412645313085444,Purrodie,0666,37672
116461372493135878,Dommm,2929,17293
116623511170056193,"🌸MisSଘ(✿˵•́ ω •̀˵)੭ * ̀ˋ ღ",9256,54884
116738944279904260,"Every Quit",9248,19084
116745729871052809,"Erina <RIRIN>",5041,18849
116809862230441984,Rylai,0420,39829
116916889740902405,Janek,1597,24622
116926873677594629,Quixef,0001,37873
116967313701339139,ksaplostras,0982,27935
116975966517067780,samantha,9483,40274
116983108225466368,Lysis,9562,30211
116995996252241920,Farewell,0411,19460
117004354422177799,"!Cͨaͣçͨaͣdͩoͦrͬ",6666,6274
117013657266683905,ckL,0018,14570
117023319298932743,Dubz,0787,17731
117025695477137410,"Pickle Inspector(Tony)",7468,37851
117066840093491200,BeanKernel,1331,11571
117075956174159877,Sarkis,1444,40477
117104319643385865,Beef,2546,11649
117214608304898057,Crill0,0001,4084
117258373392498691,KilledByVenom,7638,27127
117311014973865992,Hvande,4168,23031
117428348937830408,Jared,0006,24654
117431270199263234,Kernelus,1046,26905
117441584106176514,D.W,7281,15665
117468565522743298,Wisp,4040,49636
117520665581584384,Asdeos,4921,10370
117566843069136897,TheRealRufus,7851,45359
117636215011803145,ghostboy,0678,20982
117674363020509191,Selcouth,2002,40926
117682180821483529,Fenix,9637,19659
117703543347085312,Kristjan95,9428,27876
117710014633738247,Hexamain,0294,22499
117724329638100994,AllFiction,4769,9071
117778824749514758,Draxi,1111,1576
117822128253829123,Snuggi,8310,42705
117833183260704771,Drew_The_Dude45,2830,19498
